User-ID;No-Of-Ratings;Age
107986;1;34.0
107987;1;30.0
107992;1;34.0
107993;1;44.0
107994;1;34.0
108019;1;28.0
108020;1;34.0
108022;1;25.0
108035;1;21.0
108036;1;37.0
108047;1;34.0
108051;1;29.0
108053;1;34.0
108060;1;24.0
108062;1;34.0
108079;1;24.0
108083;1;34.0
108091;1;21.0
108092;1;34.0
108096;1;34.0
108099;1;22.0
108101;1;30.0
108103;1;13.0
108109;1;34.0
108118;1;34.0
108121;1;59.0
108122;1;25.0
108125;1;34.0
108126;1;34.0
108128;1;34.0
108129;1;34.0
108131;1;34.0
108137;1;47.0
108138;1;34.0
108140;1;57.0
108144;1;64.0
108145;1;34.0
108147;1;34.0
108154;1;55.0
108157;1;54.0
108159;1;18.0
108164;1;29.0
108167;1;34.0
108168;1;34.0
108169;1;34.0
108175;1;29.0
108176;1;12.0
108183;1;34.0
108187;1;34.0
108196;1;45.0
108201;1;25.0
108202;1;26.0
108204;1;34.0
108209;1;34.0
108210;1;35.0
108211;1;70.0
108212;1;34.0
108216;1;34.0
108217;1;34.0
108218;1;55.0
108220;1;34.0
108221;1;50.0
108224;1;34.0
108225;1;64.0
108229;1;38.0
108231;1;34.0
108239;1;22.0
108240;1;42.0
108242;1;64.0
108245;1;34.0
108248;1;34.0
108250;1;57.0
108251;1;34.0
108253;1;34.0
108260;1;34.0
108269;1;34.0
108278;1;22.0
108280;1;34.0
108284;1;34.0
108296;1;26.0
108297;1;43.0
108301;1;34.0
108310;1;19.0
108311;1;34.0
108316;1;67.0
108320;1;62.0
108321;1;33.0
108333;1;34.0
108338;1;34.0
108339;1;18.0
108349;1;34.0
108351;1;59.0
108361;1;51.0
108362;1;34.0
108365;1;34.0
108376;1;34.0
108378;1;34.0
108386;1;24.0
108387;1;34.0
108389;1;20.0
108394;1;17.0
108404;1;35.0
108407;1;34.0
108408;1;34.0
108409;1;33.0
108411;1;41.0
108423;1;34.0
108428;1;27.0
108444;1;47.0
108453;1;34.0
108464;1;40.0
108467;1;34.0
108470;1;34.0
108471;1;34.0
108474;1;34.0
108486;1;34.0
108492;1;52.0
108495;1;34.0
108496;1;30.0
108500;1;34.0
108501;1;34.0
108502;1;41.0
108509;1;26.0
108510;1;34.0
108527;1;24.0
108531;1;34.0
108534;1;43.0
108549;1;46.0
108571;1;39.0
108572;1;34.0
108582;1;34.0
108584;1;23.0
108587;1;30.0
108591;1;50.0
108592;1;34.0
108597;1;34.0
108598;1;34.0
108602;1;34.0
108604;1;34.0
108610;1;34.0
108611;1;34.0
108620;1;37.0
108628;1;34.0
108629;1;34.0
108631;1;29.0
108632;1;34.0
108637;1;34.0
108653;1;27.0
108654;1;31.0
108656;1;22.0
108662;1;26.0
108671;1;15.0
108679;1;22.0
108681;1;25.0
108716;1;57.0
108717;1;17.0
108720;1;30.0
108728;1;28.0
108734;1;25.0
108736;1;29.0
108740;1;34.0
108749;1;56.0
108755;1;54.0
108756;1;34.0
108760;1;25.0
108761;1;15.0
108765;1;34.0
108769;1;55.0
108771;1;23.0
108772;1;35.0
108774;1;31.0
108775;1;35.0
108779;1;34.0
108783;1;33.0
108785;1;30.0
108794;1;34.0
108798;1;34.0
108805;1;58.0
108806;1;23.0
108808;1;46.0
108812;1;34.0
108826;1;23.0
108831;1;35.0
108832;1;57.0
108843;1;34.0
108845;1;34.0
108861;1;33.0
108864;1;26.0
108866;1;34.0
108870;1;30.0
108873;1;34.0
108876;1;34.0
108879;1;34.0
108890;1;35.0
108896;1;16.0
108898;1;34.0
108900;1;31.0
108902;1;33.0
108904;1;28.0
108910;1;34.0
108913;1;34.0
108920;1;56.0
108930;1;23.0
108933;1;34.0
108943;1;34.0
108945;1;21.0
108947;1;28.0
108948;1;34.0
108949;1;34.0
108952;1;21.0
108958;1;24.0
108960;1;34.0
108962;1;23.0
108973;1;35.0
108974;1;34.0
108978;1;29.0
108981;1;34.0
108988;1;34.0
108990;1;34.0
108993;1;49.0
108995;1;34.0
109000;1;35.0
109002;1;49.0
109016;1;44.0
109023;1;34.0
109026;1;34.0
109032;1;34.0
109034;1;18.0
109035;1;34.0
109044;1;34.0
109048;1;25.0
109050;1;34.0
109062;1;39.0
109071;1;34.0
109074;1;34.0
109085;1;35.0
109086;1;34.0
109090;1;34.0
109091;1;26.0
109092;1;34.0
109096;1;36.0
109099;1;34.0
109108;1;34.0
109123;1;54.0
109124;1;37.0
109130;1;70.0
109140;1;15.0
109144;1;36.0
109152;1;50.0
109156;1;26.0
109157;1;34.0
109162;1;21.0
109165;1;34.0
109188;1;34.0
109196;1;16.0
109198;1;28.0
109204;1;23.0
109211;1;48.0
109212;1;34.0
109230;1;34.0
109234;1;44.0
109235;1;20.0
109242;1;43.0
109244;1;18.0
109252;1;34.0
109254;1;34.0
109258;1;34.0
109260;1;34.0
109261;1;30.0
109265;1;34.0
109279;1;34.0
109288;1;34.0
109289;1;34.0
109298;1;27.0
109301;1;33.0
109302;1;34.0
109304;1;50.0
109305;1;41.0
109307;1;23.0
109309;1;34.0
109310;1;47.0
109311;1;47.0
109313;1;70.0
109315;1;34.0
109320;1;60.0
109323;1;34.0
109325;1;24.0
109326;1;57.0
109327;1;20.0
109337;1;24.0
109338;1;34.0
109339;1;34.0
109348;1;19.0
109351;1;34.0
109366;1;25.0
109377;1;34.0
109379;1;34.0
109380;1;70.0
109381;1;15.0
109382;1;34.0
109397;1;34.0
109400;1;34.0
109402;1;41.0
109426;1;26.0
109428;1;34.0
109429;1;34.0
109439;1;20.0
109449;1;38.0
109451;1;13.0
109459;1;29.0
109464;1;23.0
109479;1;34.0
109480;1;20.0
109482;1;34.0
109483;1;40.0
109485;1;39.0
109486;1;34.0
109490;1;43.0
109492;1;16.0
109493;1;34.0
109504;1;34.0
109509;1;34.0
109512;1;40.0
109515;1;27.0
109517;1;34.0
109524;1;13.0
109526;1;61.0
109536;1;39.0
109539;1;34.0
109543;1;19.0
109545;1;15.0
109549;1;34.0
109554;1;34.0
109556;1;34.0
109557;1;20.0
109564;1;53.0
109573;1;34.0
109576;1;16.0
109577;1;30.0
109580;1;25.0
109585;1;33.0
109587;1;34.0
109589;1;22.0
109590;1;34.0
109597;1;23.0
109598;1;34.0
109611;1;34.0
109617;1;34.0
109622;1;34.0
109628;1;21.0
109629;1;48.0
109632;1;56.0
109634;1;34.0
109636;1;34.0
109638;1;34.0
109654;1;34.0
109655;1;34.0
109657;1;34.0
109658;1;34.0
109667;1;34.0
109681;1;51.0
109687;1;34.0
109689;1;34.0
109691;1;33.0
109692;1;34.0
109694;1;34.0
109698;1;14.0
109704;1;34.0
109719;1;26.0
109721;1;52.0
109728;1;41.0
109734;1;34.0
109742;1;31.0
109745;1;61.0
109748;1;17.0
109749;1;34.0
109754;1;33.0
109756;1;34.0
109761;1;40.0
109764;1;31.0
109767;1;21.0
109774;1;14.0
109784;1;104.0
109800;1;34.0
109811;1;104.0
109818;1;34.0
109820;1;63.0
109824;1;34.0
109826;1;34.0
109829;1;17.0
109830;1;34.0
109841;1;34.0
109844;1;42.0
109850;1;29.0
109869;1;25.0
109875;1;34.0
109885;1;14.0
109886;1;34.0
109887;1;27.0
109888;1;42.0
109891;1;64.0
109892;1;22.0
109893;1;34.0
109898;1;34.0
109904;1;14.0
109912;1;34.0
109914;1;43.0
109929;1;34.0
109939;1;34.0
109941;1;32.0
109942;1;34.0
109945;1;34.0
109961;1;67.0
109962;1;34.0
109964;1;34.0
109974;1;34.0
109995;1;36.0
110008;1;58.0
110011;1;51.0
110026;1;34.0
110032;1;31.0
110033;1;61.0
110037;1;39.0
110047;1;34.0
110050;1;34.0
110051;1;34.0
110055;1;34.0
110057;1;32.0
110058;1;24.0
110059;1;34.0
110061;1;34.0
110066;1;34.0
110071;1;34.0
110081;1;31.0
110089;1;34.0
110090;1;38.0
110092;1;34.0
110094;1;34.0
110097;1;58.0
110099;1;27.0
110100;1;34.0
110102;1;39.0
110103;1;58.0
110104;1;34.0
110109;1;54.0
110121;1;24.0
110125;1;23.0
110133;1;36.0
110134;1;19.0
110139;1;15.0
110140;1;34.0
110143;1;21.0
110146;1;15.0
110149;1;34.0
110159;1;34.0
110175;1;65.0
110176;1;34.0
110179;1;50.0
110199;1;58.0
110201;1;34.0
110218;1;25.0
110221;1;34.0
110222;1;16.0
110236;1;34.0
110238;1;23.0
110247;1;16.0
110251;1;17.0
110259;1;25.0
110262;1;28.0
110264;1;22.0
110271;1;18.0
110279;1;34.0
110293;1;43.0
110304;1;34.0
110310;1;25.0
110318;1;34.0
110325;1;34.0
110330;1;34.0
110332;1;41.0
110334;1;34.0
110337;1;34.0
110340;1;34.0
110345;1;28.0
110346;1;34.0
110347;1;34.0
110352;1;24.0
110358;1;34.0
110371;1;34.0
110378;1;34.0
110380;1;28.0
110386;1;34.0
110387;1;34.0
110400;1;20.0
110404;1;39.0
110405;1;34.0
110408;1;34.0
110427;1;33.0
110432;1;42.0
110452;1;34.0
110463;1;34.0
110468;1;34.0
110472;1;34.0
110473;1;23.0
110474;1;34.0
110475;1;44.0
110484;1;25.0
110485;1;34.0
110486;1;10.0
110489;1;29.0
110492;1;34.0
110496;1;34.0
110511;1;34.0
110518;1;34.0
110519;1;34.0
110525;1;34.0
110526;1;25.0
110531;1;21.0
110534;1;17.0
110549;1;34.0
110554;1;50.0
110562;1;27.0
110565;1;34.0
110567;1;34.0
110570;1;25.0
110586;1;22.0
110604;1;34.0
110618;1;65.0
110621;1;22.0
110627;1;14.0
110628;1;34.0
110631;1;57.0
110633;1;34.0
110636;1;34.0
110637;1;36.0
110639;1;56.0
110640;1;34.0
110641;1;34.0
110642;1;14.0
110644;1;13.0
110652;1;34.0
110653;1;34.0
110654;1;67.0
110657;1;34.0
110659;1;21.0
110660;1;34.0
110664;1;34.0
110669;1;34.0
110671;1;34.0
110672;1;34.0
110673;1;34.0
110674;1;34.0
110676;1;34.0
110679;1;35.0
110686;1;34.0
110690;1;34.0
110691;1;34.0
110692;1;34.0
110693;1;34.0
110695;1;34.0
110704;1;76.0
110709;1;19.0
110716;1;23.0
110718;1;53.0
110721;1;40.0
110734;1;34.0
110736;1;44.0
110745;1;60.0
110756;1;27.0
110758;1;13.0
110759;1;51.0
110763;1;22.0
110766;1;20.0
110769;1;30.0
110776;1;28.0
110780;1;34.0
110781;1;36.0
110785;1;30.0
110790;1;34.0
110792;1;23.0
110797;1;34.0
110800;1;34.0
110803;1;52.0
110807;1;34.0
110816;1;34.0
110822;1;34.0
110824;1;34.0
110827;1;34.0
110829;1;34.0
110836;1;23.0
110840;1;24.0
110843;1;66.0
110844;1;43.0
110845;1;37.0
110847;1;34.0
110852;1;34.0
110855;1;28.0
110859;1;47.0
110864;1;34.0
110869;1;34.0
110870;1;34.0
110871;1;34.0
110874;1;34.0
110877;1;34.0
110878;1;34.0
110879;1;45.0
110880;1;44.0
110883;1;20.0
110889;1;34.0
110895;1;45.0
110896;1;34.0
110898;1;41.0
110901;1;34.0
110904;1;34.0
110905;1;31.0
110908;1;34.0
110910;1;34.0
110911;1;34.0
110916;1;69.0
110918;1;34.0
110920;1;33.0
110927;1;34.0
110928;1;37.0
110929;1;25.0
110931;1;34.0
110943;1;22.0
110945;1;62.0
110960;1;34.0
110961;1;34.0
110962;1;18.0
110963;1;36.0
110974;1;29.0
110977;1;27.0
110978;1;20.0
110982;1;55.0
110983;1;34.0
110984;1;34.0
110991;1;18.0
110994;1;29.0
110997;1;29.0
110998;1;34.0
111000;1;34.0
111001;1;34.0
111004;1;34.0
111005;1;34.0
111013;1;24.0
111031;1;34.0
111038;1;34.0
111041;1;54.0
111044;1;40.0
111046;1;51.0
111047;1;34.0
111049;1;29.0
111051;1;33.0
111053;1;42.0
111058;1;22.0
111059;1;34.0
111061;1;33.0
111062;1;34.0
111065;1;34.0
111068;1;24.0
111071;1;31.0
111073;1;34.0
111079;1;34.0
111081;1;27.0
111083;1;34.0
111084;1;34.0
111085;1;34.0
111089;1;67.0
111093;1;40.0
111094;1;19.0
111096;1;18.0
111130;1;34.0
111131;1;34.0
111146;1;23.0
111149;1;52.0
111157;1;21.0
111162;1;18.0
111163;1;44.0
111181;1;27.0
111187;1;34.0
111189;1;59.0
111194;1;22.0
111196;1;63.0
111201;1;16.0
111205;1;49.0
111217;1;42.0
111218;1;54.0
111223;1;34.0
111225;1;34.0
111227;1;34.0
111251;1;34.0
111268;1;45.0
111272;1;34.0
111273;1;51.0
111277;1;45.0
111287;1;34.0
111291;1;34.0
111300;1;34.0
111304;1;34.0
111305;1;57.0
111308;1;34.0
111314;1;45.0
111317;1;34.0
111323;1;34.0
111324;1;34.0
111329;1;34.0
111330;1;34.0
111334;1;45.0
111338;1;34.0
111340;1;34.0
111348;1;58.0
111349;1;51.0
111351;1;17.0
111353;1;36.0
111364;1;55.0
111365;1;32.0
111366;1;27.0
111373;1;29.0
111375;1;26.0
111380;1;34.0
111387;1;52.0
111389;1;32.0
111393;1;38.0
111405;1;34.0
111408;1;34.0
111409;1;34.0
111413;1;33.0
111414;1;45.0
111419;1;47.0
111421;1;34.0
111430;1;34.0
111439;1;61.0
111440;1;22.0
111443;1;34.0
111445;1;66.0
111456;1;36.0
111462;1;44.0
111466;1;34.0
111471;1;21.0
111472;1;34.0
111481;1;34.0
111486;1;34.0
111490;1;34.0
111492;1;26.0
111499;1;22.0
111501;1;25.0
111514;1;22.0
111519;1;34.0
111525;1;36.0
111527;1;64.0
111528;1;34.0
111537;1;21.0
111543;1;34.0
111547;1;34.0
111549;1;34.0
111555;1;32.0
111557;1;34.0
111560;1;47.0
111572;1;34.0
111575;1;57.0
111577;1;45.0
111586;1;34.0
111590;1;34.0
111592;1;34.0
111601;1;31.0
111608;1;36.0
111625;1;34.0
111632;1;55.0
111633;1;18.0
111641;1;30.0
111649;1;23.0
111661;1;30.0
111662;1;20.0
111667;1;34.0
111669;1;52.0
111671;1;19.0
111677;1;34.0
111688;1;34.0
111691;1;34.0
111696;1;34.0
111700;1;45.0
111701;1;34.0
111711;1;59.0
111734;1;50.0
111737;1;34.0
111740;1;20.0
111742;1;34.0
111746;1;34.0
111753;1;50.0
111755;1;47.0
111762;1;34.0
111766;1;34.0
111770;1;26.0
111772;1;27.0
111782;1;55.0
111785;1;34.0
111787;1;52.0
111788;1;53.0
111796;1;34.0
111801;1;34.0
111827;1;34.0
111831;1;63.0
111834;1;50.0
111849;1;46.0
111851;1;30.0
111856;1;34.0
111858;1;16.0
111859;1;29.0
111864;1;35.0
111866;1;34.0
111874;1;25.0
111881;1;34.0
111889;1;34.0
111903;1;19.0
111905;1;41.0
111906;1;34.0
111922;1;34.0
111934;1;42.0
111935;1;25.0
111939;1;29.0
111943;1;14.0
111965;1;34.0
111973;1;34.0
111977;1;34.0
111981;1;70.0
111983;1;31.0
111985;1;27.0
111989;1;34.0
111994;1;42.0
112004;1;34.0
112013;1;34.0
112015;1;34.0
112017;1;40.0
112019;1;20.0
112027;1;34.0
112033;1;34.0
112036;1;23.0
112037;1;34.0
112038;1;34.0
112050;1;17.0
112053;1;43.0
112054;1;34.0
112061;1;34.0
112067;1;34.0
112073;1;34.0
112076;1;34.0
112082;1;34.0
112086;1;34.0
112091;1;51.0
112095;1;34.0
112097;1;19.0
112099;1;29.0
112101;1;34.0
112105;1;34.0
112108;1;22.0
112115;1;34.0
112120;1;34.0
112122;1;34.0
112123;1;34.0
112124;1;34.0
112131;1;12.0
112132;1;34.0
112133;1;34.0
112136;1;27.0
112137;1;34.0
112144;1;33.0
112149;1;34.0
112151;1;35.0
112154;1;33.0
112157;1;34.0
112158;1;21.0
112160;1;34.0
112162;1;18.0
112167;1;34.0
112180;1;34.0
112189;1;34.0
112190;1;24.0
112197;1;34.0
112200;1;34.0
112201;1;42.0
112214;1;34.0
112222;1;34.0
112226;1;34.0
112232;1;16.0
112237;1;23.0
112245;1;34.0
112249;1;34.0
112259;1;25.0
112263;1;29.0
112264;1;34.0
112267;1;20.0
112268;1;39.0
112269;1;38.0
112274;1;34.0
112277;1;34.0
112281;1;24.0
112283;1;34.0
112290;1;33.0
112292;1;34.0
112295;1;34.0
112305;1;26.0
112307;1;34.0
112309;1;44.0
112310;1;34.0
112311;1;47.0
112313;1;34.0
112314;1;37.0
112316;1;34.0
112319;1;41.0
112321;1;34.0
112324;1;61.0
112328;1;41.0
112330;1;34.0
112332;1;34.0
112345;1;39.0
112347;1;34.0
112350;1;26.0
112351;1;26.0
112356;1;1.0
112359;1;34.0
112360;1;36.0
112374;1;28.0
112392;1;15.0
112394;1;34.0
112399;1;59.0
112403;1;25.0
112407;1;34.0
112438;1;22.0
112441;1;27.0
112445;1;34.0
112447;1;34.0
112449;1;53.0
112460;1;43.0
112462;1;34.0
112464;1;17.0
112467;1;34.0
112469;1;34.0
112472;1;19.0
112478;1;34.0
112484;1;34.0
112491;1;20.0
112496;1;51.0
112500;1;34.0
112501;1;43.0
112508;1;34.0
112509;1;56.0
112515;1;34.0
112519;1;52.0
112523;1;34.0
112528;1;34.0
112530;1;27.0
112531;1;22.0
112536;1;45.0
112537;1;34.0
112540;1;34.0
112553;1;54.0
112558;1;29.0
112564;1;34.0
112566;1;34.0
112572;1;34.0
112579;1;34.0
112581;1;57.0
112583;1;75.0
112584;1;29.0
112586;1;12.0
112587;1;34.0
112602;1;34.0
112610;1;34.0
112612;1;34.0
112615;1;21.0
112620;1;34.0
112621;1;17.0
112633;1;60.0
112635;1;24.0
112645;1;41.0
112653;1;34.0
112668;1;41.0
112676;1;57.0
112678;1;34.0
112680;1;27.0
112684;1;48.0
112686;1;26.0
112689;1;34.0
112693;1;28.0
112695;1;34.0
112699;1;34.0
112701;1;34.0
112704;1;34.0
112707;1;79.0
112711;1;45.0
112722;1;44.0
112726;1;34.0
112727;1;34.0
112730;1;34.0
112739;1;20.0
112744;1;34.0
112750;1;41.0
112754;1;40.0
112759;1;34.0
112766;1;34.0
112768;1;34.0
112769;1;34.0
112773;1;23.0
112776;1;31.0
112790;1;57.0
112793;1;34.0
112794;1;34.0
112801;1;61.0
112806;1;34.0
112807;1;59.0
112810;1;34.0
112814;1;39.0
112816;1;46.0
112822;1;49.0
112825;1;34.0
112828;1;34.0
112830;1;34.0
112836;1;51.0
112838;1;20.0
112839;1;27.0
112841;1;19.0
112849;1;43.0
112855;1;34.0
112864;1;18.0
112871;1;34.0
112873;1;34.0
112876;1;32.0
112878;1;34.0
112880;1;34.0
112892;1;34.0
112895;1;30.0
112896;1;26.0
112899;1;55.0
112901;1;34.0
112903;1;34.0
112918;1;34.0
112919;1;55.0
112920;1;37.0
112921;1;15.0
112922;1;25.0
112924;1;29.0
112928;1;34.0
112932;1;34.0
112933;1;38.0
112934;1;33.0
112935;1;34.0
112938;1;34.0
112947;1;34.0
112955;1;33.0
112960;1;59.0
112961;1;46.0
112968;1;53.0
112969;1;34.0
112974;1;15.0
112982;1;34.0
112984;1;34.0
112985;1;62.0
112995;1;52.0
112997;1;50.0
112998;1;37.0
112999;1;25.0
113001;1;38.0
113003;1;34.0
113013;1;34.0
113024;1;34.0
113029;1;20.0
113033;1;65.0
113037;1;34.0
113043;1;22.0
113044;1;34.0
113045;1;22.0
113049;1;34.0
113052;1;34.0
113055;1;33.0
113060;1;64.0
113064;1;34.0
113067;1;34.0
113076;1;35.0
113082;1;34.0
113084;1;34.0
113094;1;75.0
113096;1;55.0
113099;1;43.0
113101;1;57.0
113107;1;34.0
113112;1;90.0
113117;1;34.0
113120;1;49.0
113122;1;47.0
113127;1;34.0
113135;1;33.0
113137;1;34.0
113144;1;34.0
113146;1;34.0
113153;1;51.0
113158;1;34.0
113169;1;34.0
113171;1;34.0
113183;1;27.0
113184;1;34.0
113187;1;42.0
113188;1;34.0
113200;1;47.0
113202;1;72.0
113210;1;58.0
113219;1;17.0
113220;1;34.0
113227;1;34.0
113229;1;34.0
113235;1;21.0
113239;1;34.0
113243;1;34.0
113249;1;28.0
113252;1;43.0
113255;1;47.0
113256;1;34.0
113257;1;51.0
113258;1;25.0
113264;1;34.0
113265;1;50.0
113280;1;34.0
113286;1;50.0
113288;1;45.0
113291;1;34.0
113294;1;47.0
113300;1;34.0
113302;1;34.0
113307;1;23.0
113315;1;51.0
113318;1;61.0
113322;1;62.0
113325;1;44.0
113330;1;34.0
113336;1;48.0
113339;1;34.0
113341;1;34.0
113345;1;33.0
113350;1;17.0
113354;1;30.0
113356;1;67.0
113357;1;28.0
113362;1;34.0
113367;1;34.0
113368;1;34.0
113369;1;34.0
113370;1;34.0
113371;1;34.0
113374;1;21.0
113381;1;50.0
113382;1;28.0
113385;1;34.0
113390;1;34.0
113396;1;34.0
113397;1;34.0
113405;1;68.0
113417;1;49.0
113420;1;41.0
113428;1;45.0
113433;1;34.0
113439;1;34.0
113446;1;34.0
113451;1;34.0
113452;1;34.0
113454;1;34.0
113460;1;34.0
113465;1;21.0
113469;1;45.0
113470;1;34.0
113473;1;34.0
113479;1;32.0
113480;1;37.0
113481;1;15.0
113485;1;28.0
113491;1;34.0
113494;1;38.0
113495;1;46.0
113522;1;34.0
113523;1;34.0
113539;1;16.0
113542;1;34.0
113549;1;15.0
113551;1;31.0
113564;1;24.0
113566;1;34.0
113567;1;57.0
113572;1;34.0
113580;1;34.0
113582;1;34.0
113588;1;15.0
113595;1;47.0
113596;1;34.0
113606;1;40.0
113617;1;31.0
113622;1;49.0
113626;1;58.0
113627;1;34.0
113628;1;26.0
113640;1;61.0
113649;1;35.0
113651;1;17.0
113664;1;49.0
113665;1;34.0
113666;1;50.0
113667;1;29.0
113671;1;34.0
113673;1;34.0
113676;1;34.0
113679;1;53.0
113687;1;34.0
113690;1;42.0
113696;1;61.0
113698;1;34.0
113699;1;34.0
113714;1;34.0
113722;1;34.0
113726;1;34.0
113741;1;34.0
113742;1;54.0
113745;1;34.0
113757;1;29.0
113761;1;22.0
113764;1;34.0
113765;1;35.0
113767;1;68.0
113768;1;34.0
113771;1;36.0
113772;1;34.0
113775;1;34.0
113779;1;48.0
113783;1;28.0
113801;1;26.0
113802;1;34.0
113812;1;34.0
113814;1;40.0
113815;1;34.0
113818;1;34.0
113828;1;34.0
113830;1;34.0
113840;1;34.0
113842;1;47.0
113845;1;34.0
113855;1;22.0
113857;1;34.0
113861;1;14.0
113862;1;34.0
113865;1;34.0
113867;1;23.0
113868;1;34.0
113873;1;34.0
113876;1;30.0
113880;1;34.0
113883;1;34.0
113885;1;43.0
113894;1;34.0
113895;1;34.0
113898;1;34.0
113899;1;17.0
113903;1;32.0
113906;1;31.0
113910;1;45.0
113912;1;35.0
113915;1;34.0
113918;1;34.0
113928;1;43.0
113936;1;34.0
113938;1;34.0
113939;1;42.0
113942;1;34.0
113945;1;34.0
113950;1;34.0
113952;1;34.0
113954;1;34.0
113956;1;34.0
113959;1;57.0
113967;1;57.0
113972;1;27.0
113979;1;21.0
113985;1;37.0
113991;1;34.0
113996;1;34.0
113997;1;34.0
114001;1;52.0
114004;1;34.0
114019;1;31.0
114021;1;34.0
114031;1;34.0
114034;1;34.0
114036;1;34.0
114037;1;56.0
114038;1;1.0
114039;1;38.0
114048;1;30.0
114049;1;69.0
114063;1;34.0
114076;1;36.0
114079;1;36.0
114081;1;35.0
114096;1;38.0
114106;1;25.0
114109;1;26.0
114114;1;34.0
114115;1;26.0
114117;1;34.0
114134;1;34.0
114141;1;64.0
114155;1;34.0
114163;1;34.0
114170;1;34.0
114171;1;34.0
114180;1;34.0
114190;1;34.0
114193;1;34.0
114195;1;34.0
114199;1;34.0
114202;1;16.0
114207;1;34.0
114213;1;19.0
114220;1;19.0
114222;1;49.0
114223;1;25.0
114231;1;28.0
114235;1;34.0
114239;1;31.0
114240;1;34.0
114241;1;32.0
114246;1;34.0
114247;1;20.0
114275;1;34.0
114302;1;34.0
114314;1;35.0
114315;1;21.0
114327;1;37.0
114334;1;34.0
114335;1;34.0
114341;1;34.0
114343;1;34.0
114344;1;22.0
114345;1;36.0
114348;1;22.0
114360;1;25.0
114367;1;34.0
114375;1;34.0
114376;1;12.0
114384;1;23.0
114388;1;35.0
114395;1;28.0
114396;1;30.0
114400;1;19.0
114408;1;28.0
114412;1;27.0
114418;1;32.0
114422;1;34.0
114423;1;17.0
114431;1;34.0
114436;1;34.0
114438;1;34.0
114439;1;34.0
114443;1;34.0
114458;1;34.0
114463;1;34.0
114475;1;34.0
114479;1;30.0
114482;1;34.0
114488;1;34.0
114489;1;34.0
114496;1;34.0
114502;1;34.0
114503;1;34.0
114505;1;20.0
114506;1;36.0
114509;1;34.0
114517;1;27.0
114521;1;34.0
114525;1;34.0
114526;1;34.0
114528;1;26.0
114549;1;34.0
114550;1;24.0
114558;1;34.0
114564;1;34.0
114568;1;22.0
114569;1;34.0
114571;1;34.0
114572;1;28.0
114578;1;27.0
114582;1;25.0
114587;1;28.0
114589;1;19.0
114590;1;34.0
114595;1;30.0
114599;1;16.0
114604;1;34.0
114606;1;34.0
114612;1;29.0
114615;1;34.0
114628;1;24.0
114640;1;34.0
114641;1;38.0
114647;1;34.0
114648;1;34.0
114657;1;34.0
114669;1;34.0
114670;1;34.0
114673;1;53.0
114674;1;44.0
114678;1;36.0
114682;1;34.0
114702;1;34.0
114703;1;34.0
114705;1;34.0
114707;1;49.0
114708;1;34.0
114718;1;34.0
114720;1;34.0
114725;1;29.0
114726;1;34.0
114727;1;34.0
114730;1;34.0
114733;1;34.0
114734;1;34.0
114739;1;34.0
114745;1;34.0
114746;1;34.0
114757;1;67.0
114761;1;35.0
114763;1;34.0
114767;1;27.0
114771;1;18.0
114772;1;34.0
114777;1;34.0
114778;1;34.0
114788;1;23.0
114792;1;27.0
114805;1;34.0
114815;1;34.0
114816;1;34.0
114817;1;34.0
114820;1;49.0
114823;1;35.0
114827;1;23.0
114828;1;28.0
114829;1;22.0
114830;1;19.0
114835;1;34.0
114836;1;34.0
114845;1;33.0
114846;1;34.0
114852;1;34.0
114856;1;34.0
114858;1;34.0
114860;1;24.0
114862;1;34.0
114864;1;46.0
114877;1;34.0
114879;1;34.0
114885;1;22.0
114889;1;30.0
114891;1;31.0
114895;1;34.0
114896;1;34.0
114897;1;22.0
114899;1;29.0
114903;1;34.0
114904;1;32.0
114905;1;36.0
114909;1;29.0
114910;1;35.0
114912;1;33.0
114914;1;36.0
114924;1;31.0
114929;1;56.0
114930;1;24.0
114931;1;34.0
114940;1;24.0
114942;1;34.0
114948;1;41.0
114953;1;29.0
114958;1;34.0
114959;1;34.0
114970;1;34.0
114972;1;34.0
114974;1;34.0
114977;1;37.0
114981;1;34.0
114989;1;34.0
114990;1;43.0
114991;1;29.0
114995;1;32.0
115004;1;34.0
115013;1;34.0
115027;1;33.0
115031;1;28.0
115036;1;32.0
115038;1;33.0
115039;1;34.0
115042;1;23.0
115048;1;27.0
115053;1;30.0
115054;1;32.0
115075;1;49.0
115084;1;23.0
115085;1;34.0
115087;1;16.0
115091;1;26.0
115098;1;55.0
115101;1;19.0
115104;1;18.0
115112;1;48.0
115113;1;34.0
115114;1;34.0
115126;1;26.0
115127;1;34.0
115131;1;54.0
115143;1;34.0
115156;1;40.0
115171;1;43.0
115173;1;34.0
115177;1;34.0
115179;1;34.0
115190;1;30.0
115195;1;34.0
115202;1;34.0
115203;1;34.0
115205;1;24.0
115210;1;34.0
115220;1;35.0
115247;1;14.0
115249;1;34.0
115269;1;34.0
115280;1;34.0
115287;1;34.0
115299;1;34.0
115304;1;40.0
115305;1;34.0
115307;1;66.0
115315;1;34.0
115316;1;49.0
115322;1;34.0
115325;1;55.0
115329;1;34.0
115330;1;34.0
115334;1;34.0
115337;1;57.0
115338;1;34.0
115340;1;34.0
115342;1;34.0
115344;1;34.0
115347;1;34.0
115350;1;24.0
115357;1;34.0
115375;1;34.0
115383;1;38.0
115388;1;24.0
